"codcomuna","dato"
1101,3801.16682135889
1107,3990.62325464314
2101,3947.46860470543
3101,3480.34415436444
4101,3391.60839160839
4102,3729.79277535544
5101,4478.31771021668
5103,2856.60412934854
5109,3698.66856563302
5801,3580.6781506913
5804,3175.15262131034
6101,4783.21051988764
6108,3358.33347970421
7101,4043.88858347077
7105,3071.67829127024
8101,4225.02912389811
8102,4427.19599609789
8103,3042.64183455488
8106,4250.95908690161
8107,3436.54525362397
8108,3368.76095046408
8110,3769.74333662389
8111,3571.1592126103
8112,3783.12765527008
9101,3691.89425527604
9112,4826.27741021408
10101,3971.73632595764
10109,3121.71168011224
11101,4573.85870508592
12101,4277.41273880512
13101,2925.32042652574
13102,4360.60576736985
13103,7108.61952401571
13104,5114.19863040811
13105,5548.14516534957
13106,3987.41750576088
13107,3858.25140317173
13108,5519.45350147897
13109,3445.16852203919
13110,3485.46403980014
13111,5361.67596293206
13112,6514.89666427965
13113,2205.54196151048
13114,1849.49388849673
13115,2027.62491467289
13116,7302.15939749372
13117,4671.72250623178
13118,2798.49980714151
13119,3346.44448255354
13120,1957.07182418205
13121,6472.24066601971
13122,3867.56647816387
13123,2606.30127483666
13124,3912.268825198
13125,3848.64113300891
13126,4647.50121882018
13127,5256.40074634956
13128,4641.64543426316
13129,5269.23570420427
13130,3893.17731124113
13131,6713.51503016235
13132,1445.83969017721
13201,3649.59728191559
13401,4916.34232682139
14101,4368.35386598096
15101,4518.99782002886
16101,4366.52713237836
16102,4847.06342226131
16103,3215.02868309904
16301,4703.17025594546
16305,4629.3769895407
